country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Capacity: MW,Gas,2031,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2032,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2033,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2034,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2035,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2040,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2045,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2050,42.0,42.0,42.0
Benin,Benin,Capacity: MW,PV,2026,87.0,87.0,87.0
Benin,Benin,Capacity: MW,PV,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,PV,2028,362.0,362.0,362.0
Benin,Benin,Capacity: MW,PV,2029,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2030,532.0,532.0,532.0
Benin,Benin,Capacity: MW,PV,2031,552.0,552.0,552.0
Benin,Benin,Capacity: MW,PV,2032,572.0,572.0,572.0
Benin,Benin,Capacity: MW,PV,2033,592.0,592.0,592.0
Benin,Benin,Capacity: MW,PV,2034,612.0,612.0,612.0
Benin,Benin,Capacity: MW,PV,2035,632.0,632.0,632.0
Benin,Benin,Capacity: MW,PV,2040,732.0,732.0,732.0
Benin,Benin,Capacity: MW,PV,2045,832.0,832.0,832.0
Benin,Benin,Capacity: MW,PV,2050,920.0,920.0,920.0
Benin,Benin,Capacity: MW,Reservoir,2030,435.4,435.4,435.4
Benin,Benin,Capacity: MW,Reservoir,2031,435.4,435.4,435.4
Benin,Benin,Capacity: MW,Reservoir,2032,435.4,435.4,435.4
Benin,Benin,Capacity: MW,Reservoir,2033,462.7,462.7,462.7
Benin,Benin,Capacity: MW,Reservoir,2034,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2035,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2040,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2045,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2050,707.9,707.9,707.9
Benin,Benin,Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Emissions: MtCO2,,2026,0.8,0.8,0.8
Benin,Benin,Emissions: MtCO2,,2027,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2028,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2029,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2030,0.6,0.6,0.6
Benin,Benin,Emissions: MtCO2,,2031,0.3,0.3,0.3
Benin,Benin,Emissions: MtCO2,,2032,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2033,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2034,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2035,0.7,0.7,0.7
Benin,Benin,Emissions: MtCO2,,2040,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2045,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2050,0.1,0.1,0.1
Benin,Benin,Energy: GWh,Battery,2027,1.6,1.6,1.6
Benin,Benin,Energy: GWh,Battery,2028,2.4,2.4,2.4
Benin,Benin,Energy: GWh,Battery,2029,3.1,3.1,3.1
Benin,Benin,Energy: GWh,Battery,2030,4.2,4.2,4.2
Benin,Benin,Energy: GWh,Battery,2031,5.4,5.4,5.4
Benin,Benin,Energy: GWh,Battery,2032,6.5,6.5,6.5
Benin,Benin,Energy: GWh,Battery,2033,9.1,9.1,9.1
Benin,Benin,Energy: GWh,Battery,2034,25.2,25.2,25.2
Benin,Benin,Energy: GWh,Battery,2035,53.6,53.6,53.6
Benin,Benin,Energy: GWh,Battery,2040,62.6,62.6,62.6
Benin,Benin,Energy: GWh,Battery,2045,68.3,68.3,68.3
Benin,Benin,Energy: GWh,Battery,2050,53.8,53.8,53.8
Benin,Benin,Energy: GWh,Diesel,2026,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2027,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2028,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2029,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2030,617.6,617.6,617.6
Benin,Benin,Energy: GWh,Diesel,2031,310.7,310.7,310.7
Benin,Benin,Energy: GWh,Diesel,2032,74.7,74.7,74.7
Benin,Benin,Energy: GWh,Diesel,2033,77.6,77.6,77.6
Benin,Benin,Energy: GWh,Diesel,2034,91.4,91.4,91.4
Benin,Benin,Energy: GWh,Diesel,2035,814.6,814.6,814.6
Benin,Benin,Energy: GWh,Diesel,2040,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2045,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Gas,2027,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2028,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2029,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2030,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2031,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2032,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2033,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2034,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2035,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2040,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2045,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2050,312.7,312.7,312.7
Benin,Benin,Energy: GWh,PV,2026,114.9,114.9,114.9
Benin,Benin,Energy: GWh,PV,2027,181.0,181.0,181.0
Benin,Benin,Energy: GWh,PV,2028,478.2,478.2,478.2
Benin,Benin,Energy: GWh,PV,2029,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2030,702.7,702.7,702.7
Benin,Benin,Energy: GWh,PV,2031,729.1,729.1,729.1
Benin,Benin,Energy: GWh,PV,2032,755.6,755.6,755.6
Benin,Benin,Energy: GWh,PV,2033,782.0,782.0,782.0
Benin,Benin,Energy: GWh,PV,2034,808.4,808.4,808.4
Benin,Benin,Energy: GWh,PV,2035,834.8,834.8,834.8
Benin,Benin,Energy: GWh,PV,2040,966.9,966.9,966.9
Benin,Benin,Energy: GWh,PV,2045,1099.0,1099.0,1099.0
Benin,Benin,Energy: GWh,PV,2050,1215.2,1215.2,1215.2
Benin,Benin,Energy: GWh,Reservoir,2030,1529.8,1529.8,1529.8
Benin,Benin,Energy: GWh,Reservoir,2031,1529.8,1529.8,1529.8
Benin,Benin,Energy: GWh,Reservoir,2032,1529.8,1529.8,1529.8
Benin,Benin,Energy: GWh,Reservoir,2033,1625.6,1625.6,1625.6
Benin,Benin,Energy: GWh,Reservoir,2034,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2035,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2040,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2045,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2050,2385.3,2385.3,2385.3
Benin,Benin,Export revenues with internal zones: $/MWh,,,-344.8,-344.8,-344.8
Benin,Benin,Exports exchange: GWh,,2026,2448.3,2448.3,2448.3
Benin,Benin,Exports exchange: GWh,,2027,2175.9,2175.9,2175.9
Benin,Benin,Exports exchange: GWh,,2028,2137.2,2137.2,2137.2
Benin,Benin,Exports exchange: GWh,,2029,1697.1,1697.1,1697.1
Benin,Benin,Exports exchange: GWh,,2030,1745.8,1745.8,1745.8
Benin,Benin,Exports exchange: GWh,,2031,1525.7,1525.7,1525.7
Benin,Benin,Exports exchange: GWh,,2032,1445.9,1445.9,1445.9
Benin,Benin,Exports exchange: GWh,,2033,1486.2,1486.2,1486.2
Benin,Benin,Exports exchange: GWh,,2034,1890.4,1890.4,1890.4
Benin,Benin,Exports exchange: GWh,,2035,2564.4,2564.4,2564.4
Benin,Benin,Exports exchange: GWh,,2040,2453.0,2453.0,2453.0
Benin,Benin,Exports exchange: GWh,,2045,2295.7,2295.7,2295.7
Benin,Benin,Exports exchange: GWh,,2050,256.8,256.8,256.8
Benin,Benin,Fixed O&M: $/MWh,,,8.4,8.4,8.4
Benin,Benin,Fixed O&M: $m,,2026,6.4,6.4,6.4
Benin,Benin,Fixed O&M: $m,,2027,8.6,8.6,8.6
Benin,Benin,Fixed O&M: $m,,2028,12.5,12.5,12.5
Benin,Benin,Fixed O&M: $m,,2029,15.1,15.1,15.1
Benin,Benin,Fixed O&M: $m,,2030,37.3,37.3,37.3
Benin,Benin,Fixed O&M: $m,,2031,37.7,37.7,37.7
Benin,Benin,Fixed O&M: $m,,2032,38.1,38.1,38.1
Benin,Benin,Fixed O&M: $m,,2033,39.8,39.8,39.8
Benin,Benin,Fixed O&M: $m,,2034,40.3,40.3,40.3
Benin,Benin,Fixed O&M: $m,,2035,40.7,40.7,40.7
Benin,Benin,Fixed O&M: $m,,2040,42.6,42.6,42.6
Benin,Benin,Fixed O&M: $m,,2045,44.6,44.6,44.6
Benin,Benin,Fixed O&M: $m,,2050,53.7,53.7,53.7
Benin,Benin,Fuel costs: $/MWh,,,21.7,21.7,21.7
Benin,Benin,Fuel costs: $m,,2026,110.2,110.2,110.2
Benin,Benin,Fuel costs: $m,,2027,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2028,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2029,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2030,79.7,79.7,79.7
Benin,Benin,Fuel costs: $m,,2031,46.6,46.6,46.6
Benin,Benin,Fuel costs: $m,,2032,21.1,21.1,21.1
Benin,Benin,Fuel costs: $m,,2033,21.4,21.4,21.4
Benin,Benin,Fuel costs: $m,,2034,22.9,22.9,22.9
Benin,Benin,Fuel costs: $m,,2035,101.0,101.0,101.0
Benin,Benin,Fuel costs: $m,,2040,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2045,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2050,13.0,13.0,13.0
Benin,Benin,Generation: GWh,,2026,1135.0,1135.0,1135.0
Benin,Benin,Generation: GWh,,2027,1515.4,1515.4,1515.4
Benin,Benin,Generation: GWh,,2028,1813.4,1813.4,1813.4
Benin,Benin,Generation: GWh,,2029,2012.2,2012.2,2012.2
Benin,Benin,Generation: GWh,,2030,3167.1,3167.1,3167.1
Benin,Benin,Generation: GWh,,2031,2887.8,2887.8,2887.8
Benin,Benin,Generation: GWh,,2032,2679.3,2679.3,2679.3
Benin,Benin,Generation: GWh,,2033,2807.0,2807.0,2807.0
Benin,Benin,Generation: GWh,,2034,2864.4,2864.4,2864.4
Benin,Benin,Generation: GWh,,2035,3642.5,3642.5,3642.5
Benin,Benin,Generation: GWh,,2040,3989.0,3989.0,3989.0
Benin,Benin,Generation: GWh,,2045,4126.8,4126.8,4126.8
Benin,Benin,Generation: GWh,,2050,3967.1,3967.1,3967.1
Benin,Benin,Import costs with internal zones: $/MWh,,,493.6,493.6,493.6
Benin,Benin,Import costs with internal zones: $m,,2026,2961.3,2961.3,2961.3
Benin,Benin,Import costs with internal zones: $m,,2027,2940.0,2940.0,2940.0
Benin,Benin,Import costs with internal zones: $m,,2028,2850.5,2850.5,2850.5
Benin,Benin,Import costs with internal zones: $m,,2029,2440.6,2440.6,2440.6
Benin,Benin,Import costs with internal zones: $m,,2030,183.5,183.5,183.5
Benin,Benin,Import costs with internal zones: $m,,2031,189.8,189.8,189.8
Benin,Benin,Import costs with internal zones: $m,,2032,191.4,191.4,191.4
Benin,Benin,Import costs with internal zones: $m,,2033,201.0,201.0,201.0
Benin,Benin,Import costs with internal zones: $m,,2034,292.8,292.8,292.8
Benin,Benin,Import costs with internal zones: $m,,2035,419.4,419.4,419.4
Benin,Benin,Import costs with internal zones: $m,,2040,2705.9,2705.9,2705.9
Benin,Benin,Import costs with internal zones: $m,,2045,2803.2,2803.2,2803.2
Benin,Benin,Import costs with internal zones: $m,,2050,2842.0,2842.0,2842.0
Benin,Benin,Imports exchange: GWh,,2026,2961.3,2961.3,2961.3
Benin,Benin,Imports exchange: GWh,,2027,2940.0,2940.0,2940.0
Benin,Benin,Imports exchange: GWh,,2028,2858.9,2858.9,2858.9
Benin,Benin,Imports exchange: GWh,,2029,2470.4,2470.4,2470.4
Benin,Benin,Imports exchange: GWh,,2030,1633.2,1633.2,1633.2
Benin,Benin,Imports exchange: GWh,,2031,1871.7,1871.7,1871.7
Benin,Benin,Imports exchange: GWh,,2032,2189.8,2189.8,2189.8
Benin,Benin,Imports exchange: GWh,,2033,2270.6,2270.6,2270.6
Benin,Benin,Imports exchange: GWh,,2034,2796.1,2796.1,2796.1
Benin,Benin,Imports exchange: GWh,,2035,2888.5,2888.5,2888.5
Benin,Benin,Imports exchange: GWh,,2040,2926.7,2926.7,2926.7
Benin,Benin,Imports exchange: GWh,,2045,2957.7,2957.7,2957.7
Benin,Benin,Imports exchange: GWh,,2050,2986.1,2986.1,2986.1
Benin,Benin,Investment costs: $/MWh,,,42.6,42.6,42.6
Benin,Benin,Investment costs: $m,,2026,4.7,4.7,4.7
Benin,Benin,Investment costs: $m,,2027,13.5,13.5,13.5
Benin,Benin,Investment costs: $m,,2028,33.9,33.9,33.9
Benin,Benin,Investment costs: $m,,2029,47.2,47.2,47.2
Benin,Benin,Investment costs: $m,,2030,193.9,193.9,193.9
Benin,Benin,Investment costs: $m,,2031,195.8,195.8,195.8
Benin,Benin,Investment costs: $m,,2032,197.5,197.5,197.5
Benin,Benin,Investment costs: $m,,2033,208.5,208.5,208.5
Benin,Benin,Investment costs: $m,,2034,212.0,212.0,212.0
Benin,Benin,Investment costs: $m,,2035,213.8,213.8,213.8
Benin,Benin,Investment costs: $m,,2040,221.8,221.8,221.8
Benin,Benin,Investment costs: $m,,2045,228.2,228.2,228.2
Benin,Benin,Investment costs: $m,,2050,315.1,315.1,315.1
Benin,Benin,Net interchange Ratio: GWh,,2026,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2027,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2028,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2029,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2031,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2032,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2033,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2034,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2035,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2040,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2045,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2050,0.4,0.4,0.4
Benin,Benin,Net interchange: GWh,,2026,513.0,513.0,513.0
Benin,Benin,Net interchange: GWh,,2027,764.1,764.1,764.1
Benin,Benin,Net interchange: GWh,,2028,721.6,721.6,721.6
Benin,Benin,Net interchange: GWh,,2029,773.3,773.3,773.3
Benin,Benin,Net interchange: GWh,,2031,346.0,346.0,346.0
Benin,Benin,Net interchange: GWh,,2032,743.9,743.9,743.9
Benin,Benin,Net interchange: GWh,,2033,784.4,784.4,784.4
Benin,Benin,Net interchange: GWh,,2034,905.6,905.6,905.6
Benin,Benin,Net interchange: GWh,,2035,324.1,324.1,324.1
Benin,Benin,Net interchange: GWh,,2040,473.7,473.7,473.7
Benin,Benin,Net interchange: GWh,,2045,662.0,662.0,662.0
Benin,Benin,Net interchange: GWh,,2050,2729.3,2729.3,2729.3
Benin,Benin,New Capacity: MW,Battery,2027,9.0,9.0,9.0
Benin,Benin,New Capacity: MW,Battery,2028,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2029,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2030,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2031,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2032,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2033,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2034,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2035,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2040,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,Battery,2045,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,Battery,2050,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,New Capacity: MW,PV,2026,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2027,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2028,225.0,225.0,225.0
Benin,Benin,New Capacity: MW,PV,2029,150.0,150.0,150.0
Benin,Benin,New Capacity: MW,PV,2030,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2031,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2032,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2033,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2034,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2035,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2040,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,PV,2045,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,PV,2050,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,Reservoir,2030,435.4,435.4,435.4
Benin,Benin,New Capacity: MW,Reservoir,2033,27.3,27.3,27.3
Benin,Benin,New Capacity: MW,Reservoir,2034,0.3,0.3,0.3
Benin,Benin,New Capacity: MW,Reservoir,2050,244.9,244.9,244.9
Benin,Benin,Price: $/MWh,,2026,1000.0,1000.0,1000.0
Benin,Benin,Price: $/MWh,,2027,1000.0,1000.0,1000.0
Benin,Benin,Price: $/MWh,,2028,997.0,997.0,997.0
Benin,Benin,Price: $/MWh,,2029,989.5,989.5,989.5
Benin,Benin,Price: $/MWh,,2030,115.0,115.0,115.0
Benin,Benin,Price: $/MWh,,2031,101.8,101.8,101.8
Benin,Benin,Price: $/MWh,,2032,90.5,90.5,90.5
Benin,Benin,Price: $/MWh,,2033,92.7,92.7,92.7
Benin,Benin,Price: $/MWh,,2034,117.3,117.3,117.3
Benin,Benin,Price: $/MWh,,2035,163.6,163.6,163.6
Benin,Benin,Price: $/MWh,,2040,916.3,916.3,916.3
Benin,Benin,Price: $/MWh,,2045,941.9,941.9,941.9
Benin,Benin,Price: $/MWh,,2050,954.9,954.9,954.9
Benin,Benin,Spinning Reserve: GWh,,2026,180.0,180.0,180.0
Benin,Benin,Spinning Reserve: GWh,,2027,243.5,243.5,243.5
Benin,Benin,Spinning Reserve: GWh,,2028,259.5,259.5,259.5
Benin,Benin,Spinning Reserve: GWh,,2029,239.6,239.6,239.6
Benin,Benin,Spinning Reserve: GWh,,2030,403.9,403.9,403.9
Benin,Benin,Spinning Reserve: GWh,,2031,421.8,421.8,421.8
Benin,Benin,Spinning Reserve: GWh,,2032,437.9,437.9,437.9
Benin,Benin,Spinning Reserve: GWh,,2033,458.0,458.0,458.0
Benin,Benin,Spinning Reserve: GWh,,2034,472.3,472.3,472.3
Benin,Benin,Spinning Reserve: GWh,,2035,478.2,478.2,478.2
Benin,Benin,Spinning Reserve: GWh,,2040,543.5,543.5,543.5
Benin,Benin,Spinning Reserve: GWh,,2045,638.6,638.6,638.6
Benin,Benin,Spinning Reserve: GWh,,2050,725.5,725.5,725.5
Benin,Benin,Total Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Total Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Total Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Total Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Total Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Total Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Total Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Trade shared benefits: $/MWh,,,-138.5,-138.5,-138.5
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2050,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2050,340.0,340.0,340.0
Benin,Benin,Unmet country planning reserve costs: $/MWh,,,0.0,0.0,0.0
