c,z,attribute,y,value
Libya,Libya,CapexInvestmentComponent,2028,2255931429.024
Libya,Libya,CapexInvestmentComponent,2029,1660882857.316
Libya,Libya,CapexInvestmentComponent,2030,1625131428.456
Libya,Libya,CapexInvestmentComponent,2031,2097481428.456
Libya,Libya,CapexInvestmentComponent,2032,2055180000.0
Libya,Libya,CapexInvestmentComponent,2033,2016630000.0
Libya,Libya,CapexInvestmentComponent,2034,1978080000.0
Libya,Libya,CapexInvestmentComponent,2035,2399719980.732737
Libya,Libya,CapexInvestmentComponent,2036,3046094602.944
Libya,Libya,CapexInvestmentComponent,2037,2283583780.012521
Libya,Libya,CapexInvestmentComponent,2038,2092261319.0702915
Libya,Libya,CapexInvestmentComponent,2039,2430814127.599746
Libya,Libya,CapexInvestmentComponent,2040,3223576184.775362
Libya,Libya,CapexInvestmentComponent,2041,3026568717.809284
Libya,Libya,CapexInvestmentComponent,2042,2728794082.507296
Libya,Libya,CapexInvestmentComponent,2043,2395431087.053482
Libya,Libya,CapexInvestmentComponent,2044,1773473916.0693326
Libya,Libya,CapexInvestmentComponent,2045,1527931999.476452
Libya,Libya,CapexInvestmentComponent,2046,1173623062.252
Libya,Libya,CapexInvestmentComponent,2047,2164984983.981582
Libya,Libya,CapexInvestmentComponent,2048,1690176356.3029585
Libya,Libya,CapexInvestmentComponent,2049,1625479213.8996065
Libya,Libya,CapexInvestmentComponent,2050,1548426672.188701
Libya,Libya,CapexInvestmentComponentCumulated,2028,2255931429.024
Libya,Libya,CapexInvestmentComponentCumulated,2029,3916814286.34
Libya,Libya,CapexInvestmentComponentCumulated,2030,5541945714.7960005
Libya,Libya,CapexInvestmentComponentCumulated,2031,7639427143.252001
Libya,Libya,CapexInvestmentComponentCumulated,2032,9694607143.252
Libya,Libya,CapexInvestmentComponentCumulated,2033,11711237143.252
Libya,Libya,CapexInvestmentComponentCumulated,2034,13689317143.252
Libya,Libya,CapexInvestmentComponentCumulated,2035,16089037123.984735
Libya,Libya,CapexInvestmentComponentCumulated,2036,19135131726.928738
Libya,Libya,CapexInvestmentComponentCumulated,2037,21418715506.941257
Libya,Libya,CapexInvestmentComponentCumulated,2038,23510976826.01155
Libya,Libya,CapexInvestmentComponentCumulated,2039,25941790953.611294
Libya,Libya,CapexInvestmentComponentCumulated,2040,29165367138.386658
Libya,Libya,CapexInvestmentComponentCumulated,2041,32191935856.195946
Libya,Libya,CapexInvestmentComponentCumulated,2042,34920729938.70324
Libya,Libya,CapexInvestmentComponentCumulated,2043,37316161025.75672
Libya,Libya,CapexInvestmentComponentCumulated,2044,39089634941.82605
Libya,Libya,CapexInvestmentComponentCumulated,2045,40617566941.3025
Libya,Libya,CapexInvestmentComponentCumulated,2046,36491338986.8344
Libya,Libya,CapexInvestmentComponentCumulated,2047,43956174987.53609
Libya,Libya,CapexInvestmentComponentCumulated,2048,45646351343.83904
Libya,Libya,CapexInvestmentComponentCumulated,2049,47271830557.73866
Libya,Libya,CapexInvestmentComponentCumulated,2050,48820257229.92735
Libya,Libya,Costs,2026,6735.584050152246
Libya,Libya,Costs,2027,8327.47576866895
Libya,Libya,Costs,2028,8323.402327830394
Libya,Libya,Costs,2029,8398.425561548001
Libya,Libya,Costs,2030,8315.448332364012
Libya,Libya,Costs,2031,8189.907097995004
Libya,Libya,Costs,2032,7936.487029567737
Libya,Libya,Costs,2033,7810.314386802896
Libya,Libya,Costs,2034,7645.654783300825
Libya,Libya,Costs,2035,7617.157584369605
Libya,Libya,Costs,2036,7682.137421134837
Libya,Libya,Costs,2037,7592.638629920557
Libya,Libya,Costs,2038,7684.41026972588
Libya,Libya,Costs,2039,7741.96144409201
Libya,Libya,Costs,2040,7539.411962466073
Libya,Libya,Costs,2041,7698.795938980626
Libya,Libya,Costs,2042,7576.999369036394
Libya,Libya,Costs,2043,7510.529222639141
Libya,Libya,Costs,2044,7424.426183648828
Libya,Libya,Costs,2045,7248.5647372548865
Libya,Libya,Costs,2046,7012.227548927347
Libya,Libya,Costs,2047,6803.883010526726
Libya,Libya,Costs,2048,6525.284218224582
