g,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Mbam Amont,Q2,d5,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mbecko 1,Q2,d1,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858
Mbecko 1,Q2,d2,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858
Mbecko 1,Q2,d3,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858
Mbecko 1,Q2,d4,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858
Mbecko 1,Q2,d5,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858,0.6357142857142858
Mbinjal,Q2,d1,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mbinjal,Q2,d2,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mbinjal,Q2,d3,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mbinjal,Q2,d4,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mbinjal,Q2,d5,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Memve'ele,Q2,d1,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Memve'ele,Q2,d2,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Memve'ele,Q2,d3,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Memve'ele,Q2,d4,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Memve'ele,Q2,d5,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Menchum Bamenda,Q2,d1,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Menchum Bamenda,Q2,d2,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Menchum Bamenda,Q2,d3,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Menchum Bamenda,Q2,d4,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Menchum Bamenda,Q2,d5,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mingouli,Q2,d1,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mingouli,Q2,d2,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mingouli,Q2,d3,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mingouli,Q2,d4,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mingouli,Q2,d5,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mitoungou,Q2,d1,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mitoungou,Q2,d2,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mitoungou,Q2,d3,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mitoungou,Q2,d4,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mitoungou,Q2,d5,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mouila Mogue,Q2,d1,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mouila Mogue,Q2,d2,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mouila Mogue,Q2,d3,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mouila Mogue,Q2,d4,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mouila Mogue,Q2,d5,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Mpassa,Q2,d1,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mpassa,Q2,d2,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mpassa,Q2,d3,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mpassa,Q2,d4,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mpassa,Q2,d5,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Mugere,Q2,d1,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999
Mugere,Q2,d2,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999
Mugere,Q2,d3,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999
Mugere,Q2,d4,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999
Mugere,Q2,d5,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999
Mukungwa 2,Q2,d1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mukungwa 2,Q2,d2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mukungwa 2,Q2,d3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mukungwa 2,Q2,d4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mukungwa 2,Q2,d5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mule,Q2,d1,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286
Mule,Q2,d2,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286
Mule,Q2,d3,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286
Mule,Q2,d4,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286
Mule,Q2,d5,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286,0.9985714285714286
Mulembwe,Q2,d1,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142
Mulembwe,Q2,d2,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142
Mulembwe,Q2,d3,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142
Mulembwe,Q2,d4,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142
Mulembwe,Q2,d5,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142,0.6442857142857142
Mushara,Q2,d1,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
Mushara,Q2,d2,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
Mushara,Q2,d3,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
Mushara,Q2,d4,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
Mushara,Q2,d5,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
Nachtigal Aval,Q2,d1,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285
Nachtigal Aval,Q2,d2,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285
Nachtigal Aval,Q2,d3,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285
Nachtigal Aval,Q2,d4,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285
Nachtigal Aval,Q2,d5,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285,0.7385714285714285
Ndjock,Q2,d1,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Ndjock,Q2,d2,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Ndjock,Q2,d3,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Ndjock,Q2,d4,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Ndjock,Q2,d5,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
Nenguembani,Q2,d1,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Nenguembani,Q2,d2,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
Nenguembani,Q2,d3,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715,0.6314285714285715
