Variable,country,zone,generator,fuel,year,ArTur,baseline
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2025,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2026,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2027,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2028,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2029,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2030,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2031,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2032,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2033,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2034,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2035,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_ANPP,Nuclear,2036,407.5,407.5
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2025,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2026,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2027,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2028,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2029,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2030,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2031,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2032,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2033,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2034,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2035,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2036,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2037,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2038,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2039,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Ayg1_PV,PV,2040,200.0,200.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2025,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2026,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2027,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2028,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2029,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2030,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2031,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2032,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2033,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2034,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2035,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2036,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2037,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2038,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2039,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Hrazdan_U5,Gas,2040,467.0,467.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2025,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2026,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2027,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2028,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2029,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2030,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2031,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2032,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2033,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2034,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2035,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2036,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2037,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2038,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2039,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_Masrik1_PV,PV,2040,55.0,55.0
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2025,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2026,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2027,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2028,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2029,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2030,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2031,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2032,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2033,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2034,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2035,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2036,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2037,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2038,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2039,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SHC,Reservoir,2040,561.4,561.4
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2025,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2026,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2027,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2028,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2029,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2030,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2031,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2032,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2033,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2034,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2035,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2036,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2037,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2038,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2039,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallHydro,ROR,2040,430.0,430.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2025,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2026,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2027,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2028,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2029,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2030,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2031,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2032,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2033,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2034,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2035,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2036,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2037,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2038,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2039,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallPV_Exist,PV,2040,197.0,197.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2027,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2028,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2029,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2030,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2031,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2032,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2033,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2034,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2035,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2036,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2037,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2038,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2039,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_SmallSolar_Com,PV,2040,435.0,435.0
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2025,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2026,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2027,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2028,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2029,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2030,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2031,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2032,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2033,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2034,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2035,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2036,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2037,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2038,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Vorotan,Reservoir,2039,404.2,404.2
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2025,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2026,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2027,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2028,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2029,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2030,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2031,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2032,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2033,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2034,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2035,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2036,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2037,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2038,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2039,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Wind_Exist,Onshore Wind,2040,4.0,4.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2025,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2026,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2027,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2028,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2029,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2030,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2031,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2032,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2033,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2034,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2035,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2036,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2037,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2038,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2039,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT1,Gas,2040,228.6,228.6
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2025,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2026,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2027,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2028,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2029,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2030,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2031,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2032,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2033,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2034,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2035,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2036,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2037,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2038,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2039,250.0,250.0
Capacity: MW,Armenia,Armenia,Armenia_Yerevan_CCGT2,Gas,2040,250.0,250.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2025,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2026,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2027,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2028,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2029,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2030,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2031,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2032,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2033,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2034,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2035,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2036,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2037,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2038,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2039,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_AGG_SmallPV,PV,2040,40.5,40.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2034,48.0,48.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2035,96.0,96.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2036,144.0,144.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2037,192.0,192.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2038,240.0,240.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2039,240.0,240.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Absheron-Garadagh_OnshoreWind,Onshore Wind,2040,240.0,240.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2025,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2026,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2027,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2028,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2029,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2030,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2031,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2032,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2033,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2034,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2035,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Astara_CCGT,Gas,2036,87.0,87.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2025,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2026,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2027,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2028,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2029,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2030,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT,Gas,2031,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2025,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2026,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2027,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2028,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2029,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2030,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_1,Gas,2031,53.5,53.5
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2025,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2026,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2027,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2028,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2029,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2030,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2031,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2032,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2033,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2034,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2035,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2036,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Baku_CCGT_2,Gas,2037,104.4,104.4
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2025,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2026,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2027,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2028,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2029,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2030,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2031,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2032,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2033,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2034,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2035,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2036,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2037,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2038,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2039,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Balakhani_BiomassPlant,Biomass,2040,37.0,37.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2030,89.0,89.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2031,178.0,178.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2032,267.0,267.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2033,356.0,356.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2034,445.0,445.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2035,445.0,445.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2036,445.0,445.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2037,445.0,445.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2038,445.0,445.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2039,445.0,445.0
Capacity: MW,Azerbaijan,Azerbaijan,Azerbaijan_Bilasuvar_PV,PV,2040,445.0,445.0
