zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Gambia,PV,m7,d24,0,0,0,0,0,0,0.0,0.0,0.0044568248,0.0133704736,0.035654596000000004,0.031197771200000002,0.0557103064,0.09359331440000002,0.09359331440000002,0.09359331440000002,0.09359331440000002,0.07799442880000002,0.040111420800000006,0.0,0,0,0,0
Gambia,PV,m7,d25,0,0,0,0,0,0,0.0,0.1314763232,0.209470752,0.20724234,0.3966573816,0.47019498640000007,0.557103064,0.6083565456,0.626183844,0.626183844,0.46128133680000005,0.2651810584,0.2183844008,0.0066852368,0,0,0,0
Gambia,PV,m7,d26,0,0,0,0,0,0,0.0,0.1671309192,0.5637883008000001,0.6685236768,0.6038997216,0.6172701952,0.6997214488000001,0.6997214488000001,0.6997214488000001,0.6729805016000001,0.5949860728,0.6172701952,0.2562674096,0.0089136488,0,0,0,0
Gambia,PV,m7,d27,0,0,0,0,0,0,0.0,0.0601671312,0.2830083568,0.2228412256,0.3320334264,0.5749303624000001,0.6573816152,0.6573816152,0.6573816152,0.6551532032,0.5927576600000001,0.3052924792,0.11810584959999999,0.0044568248,0,0,0,0
Gambia,PV,m7,d28,0,0,0,0,0,0,0.0,0.044568244800000004,0.22061281359999999,0.104735376,0.1292479112,0.1493036208,0.2919220056,0.22061281359999999,0.22061281359999999,0.3253481896,0.31420612800000003,0.3364902504,0.1671309192,0.0044568248,0,0,0,0
Gambia,PV,m7,d29,0,0,0,0,0,0,0.0,0.106963788,0.416713092,0.588300836,0.5727019496,0.49693593280000004,0.5860724232,0.6462395544,0.6462395544,0.6462395544,0.6217270192000001,0.46128133680000005,0.1314763232,0.0022284120000000004,0,0,0,0
Gambia,PV,m7,d30,0,0,0,0,0,0,0.0,0.07799442880000002,0.240668524,0.5615598888000001,0.6350974928,0.6462395544,0.5103064064,0.48802228400000003,0.559331476,0.5994428968000001,0.45013927600000003,0.42116991680000004,0.0958217272,0.0044568248,0,0,0,0
Gambia,PV,m7,d31,0,0,0,0,0,0,0.0,0.1337047352,0.4947075208,0.5615598888000001,0.5816155991999999,0.5682451256000001,0.5905292480000001,0.6194986072,0.6150417824000001,0.5303621168,0.40111420640000006,0.4479108632,0.08690807760000001,0.0044568248,0,0,0,0
Gambia,PV,m8,d1,0,0,0,0,0,0,0.0,0.0735376048,0.2562674096,0.4456824512,0.6529247912,0.6707520888,0.6707520888,0.664066852,0.6573816152,0.557103064,0.6306406688,0.5727019496,0.24958217280000003,0.0066852368,0,0,0,0
Gambia,PV,m8,d2,0,0,0,0,0,0,0.0,0.135933148,0.5259052928,0.49025069600000004,0.6484679664,0.6373259056,0.6796657384000001,0.6818941504,0.6707520888,0.6818941504,0.664066852,0.4412256264,0.15598885760000003,0.0044568248,0,0,0,0
Gambia,PV,m8,d3,0,0,0,0,0,0,0.0,0.09359331440000002,0.38551532000000005,0.3565459608,0.5080779944,0.6908077992,0.6908077992,0.6908077992,0.6908077992,0.6908077992,0.6752089136000001,0.5370473536000001,0.1961002784,0.0044568248,0,0,0,0
Gambia,PV,m8,d4,0,0,0,0,0,0,0.0,0.057938718400000006,0.1782729808,0.1448467968,0.49916434560000006,0.5793871864,0.5816155991999999,0.5682451256000001,0.4434540392,0.5370473536000001,0.485793872,0.47242339839999997,0.16267409440000002,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d5,0,0,0,0,0,0,0.0,0.0512534816,0.3431754872,0.5793871864,0.5459610024,0.5749303624000001,0.5281337048,0.5793871864,0.588300836,0.6217270192000001,0.6217270192000001,0.5013927576,0.057938718400000006,0.0,0,0,0,0
Gambia,PV,m8,d6,0,0,0,0,0,0,0.0,0.1292479112,0.5727019496,0.6685236768,0.559331476,0.4947075208,0.6841225624,0.5392757664000001,0.6774373256,0.7019498608000001,0.7019498608000001,0.6350974928,0.1470752088,0.0044568248,0,0,0,0
Gambia,PV,m8,d7,0,0,0,0,0,0,0.0,0.106963788,0.3632311976,0.5169916432,0.5682451256000001,0.2740947072,0.6350974928,0.6796657384000001,0.6796657384000001,0.6752089136000001,0.6796657384000001,0.5058495824000001,0.18718662960000002,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d8,0,0,0,0,0,0,0.0,0.09359331440000002,0.42562674080000007,0.6529247912,0.7197771584,0.7197771584,0.7197771584,0.7197771584,0.7197771584,0.7197771584,0.6774373256,0.49916434560000006,0.17158774400000001,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d9,0,0,0,0,0,0,0.0,0.0980501392,0.43008356560000005,0.5281337048,0.6506963792,0.6506963792,0.6395543176,0.6506963792,0.6373259056,0.6506963792,0.5682451256000001,0.48356546,0.173816156,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d10,0,0,0,0,0,0,0.0,0.066852368,0.3253481896,0.5504178272,0.6061281336000001,0.5860724232,0.38997214480000003,0.5793871864,0.5437325904,0.6061281336000001,0.5972144848000001,0.48356546,0.06908078,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d11,0,0,0,0,0,0,0.0,0.106963788,0.21392757680000002,0.140389972,0.1671309192,0.2183844008,0.22061281359999999,0.2674094704,0.2718662952,0.2651810584,0.24735376080000002,0.1203342616,0.037883008,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d12,0,0,0,0,0,0,0.0,0.1426183848,0.626183844,0.7086350976000001,0.6818941504,0.6885793872,0.7153203344,0.7108635096000001,0.7153203344,0.6373259056,0.4947075208,0.6194986072,0.2830083568,0.0044568248,0,0,0,0
Gambia,PV,m8,d13,0,0,0,0,0,0,0.0,0.12479108640000001,0.46573816160000003,0.6061281336000001,0.6061281336000001,0.5994428968000001,0.519220056,0.4412256264,0.5481894152,0.48356546,0.173816156,0.022284122400000002,0.015598885600000001,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d14,0,0,0,0,0,0,0.0,0.044568244800000004,0.2518105848,0.3275766016,0.5348189416000001,0.6217270192000001,0.6217270192000001,0.6217270192000001,0.6217270192000001,0.6194986072,0.49916434560000006,0.27632312,0.066852368,0.0,0,0,0,0
Gambia,PV,m8,d15,0,0,0,0,0,0,0.0,0.0512534816,0.240668524,0.4367688024,0.5860724232,0.588300836,0.588300836,0.588300836,0.5816155991999999,0.5660167128000001,0.5637883008000001,0.35208913680000004,0.08690807760000001,0.0,0,0,0,0
Gambia,PV,m8,d16,0,0,0,0,0,0,0.0,0.0534818944,0.27632312,0.3788300832,0.32311977680000004,0.4367688024,0.42785515360000004,0.43454038959999997,0.06908078,0.066852368,0.0178272984,0.0891364904,0.020055710400000003,0.0,0,0,0,0
Gambia,PV,m8,d17,0,0,0,0,0,0,0.0,0.033426184,0.1604456824,0.22952646240000002,0.5526462392,0.6551532032,0.6551532032,0.588300836,0.43008356560000005,0.5392757664000001,0.3431754872,0.45236768800000005,0.176044568,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d18,0,0,0,0,0,0,0.0,0.0490250696,0.36768802240000004,0.46573816160000003,0.5749303624000001,0.5727019496,0.6373259056,0.6373259056,0.6373259056,0.6350974928,0.6016713088000001,0.4077994432,0.1203342616,0.0,0,0,0,0
Gambia,PV,m8,d19,0,0,0,0,0,0,0.0,0.015598885600000001,0.176044568,0.3275766016,0.4768802232,0.48133704720000003,0.4768802232,0.5103064064,0.3877437328,0.106963788,0.1961002784,0.4367688024,0.0958217272,0.0,0,0,0,0
Gambia,PV,m8,d20,0,0,0,0,0,0,0.0,0.104735376,0.4635097496,0.5771587744,0.559331476,0.3922005568,0.280779944,0.5771587744,0.48133704720000003,0.52367688,0.35877437360000003,0.3431754872,0.106963788,0.0,0,0,0,0
Gambia,PV,m8,d21,0,0,0,0,0,0,0.0,0.12479108640000001,0.3788300832,0.5437325904,0.5905292480000001,0.66183844,0.6506963792,0.6707520888,0.6105849584,0.6172701952,0.6284122560000001,0.6016713088000001,0.21169916400000002,0.0022284120000000004,0,0,0,0
Gambia,PV,m8,d22,0,0,0,0,0,0,0.0,0.0735376048,0.42562674080000007,0.5125348192,0.5147632312,0.5080779944,0.416713092,0.28523676880000004,0.031197771200000002,0.031197771200000002,0.0557103064,0.028969359200000003,0.0133704736,0.0,0,0,0,0
Gambia,PV,m8,d23,0,0,0,0,0,0,0.0,0.0557103064,0.31643454000000004,0.5860724232,0.6841225624,0.6863509752,0.6863509752,0.6863509752,0.6863509752,0.6796657384000001,0.5816155991999999,0.3721448464,0.0913649024,0.0,0,0,0,0
Gambia,PV,m8,d24,0,0,0,0,0,0,0.0,0.0601671312,0.3253481896,0.5459610024,0.5660167128000001,0.5637883008000001,0.49693593280000004,0.52367688,0.5504178272,0.5526462392,0.5481894152,0.3565459608,0.0601671312,0.0,0,0,0,0
Gambia,PV,m8,d25,0,0,0,0,0,0,0.0,0.0601671312,0.3654596104,0.521448468,0.5905292480000001,0.6083565456,0.6506963792,0.6506963792,0.6506963792,0.6440111424000001,0.6038997216,0.42339832880000006,0.10250696399999999,0.0,0,0,0,0
Gambia,PV,m8,d26,0,0,0,0,0,0,0.0,0.07799442880000002,0.23621169919999999,0.521448468,0.5370473536000001,0.5459610024,0.5749303624000001,0.5749303624000001,0.2896935936,0.3030640672,0.278551532,0.2718662952,0.0512534816,0.0,0,0,0,0
Gambia,PV,m8,d27,0,0,0,0,0,0,0.0,0.09359331440000002,0.2740947072,0.5860724232,0.4768802232,0.6083565456,0.6440111424000001,0.6440111424000001,0.6373259056,0.3364902504,0.020055710400000003,0.015598885600000001,0.0089136488,0.0,0,0,0,0
Gambia,PV,m8,d28,0,0,0,0,0,0,0.0,0.06462395520000001,0.39888579360000004,0.47019498640000007,0.5325905296000001,0.47242339839999997,0.4568245128,0.4924791088,0.5080779944,0.45236768800000005,0.5415041784,0.36991643440000005,0.0891364904,0.0,0,0,0,0
Gambia,PV,m8,d29,0,0,0,0,0,0,0.0,0.0534818944,0.2651810584,0.4568245128,0.52367688,0.519220056,0.52367688,0.52367688,0.3877437328,0.33871866320000005,0.17158774400000001,0.0066852368,0.0044568248,0.0,0,0,0,0
Gambia,PV,m8,d30,0,0,0,0,0,0,0.0,0.020055710400000003,0.10027855120000001,0.416713092,0.626183844,0.6217270192000001,0.5838440112,0.559331476,0.48133704720000003,0.626183844,0.588300836,0.47242339839999997,0.0891364904,0.0,0,0,0,0
Gambia,PV,m8,d31,0,0,0,0,0,0,0.0,0.1426183848,0.588300836,0.6774373256,0.6685236768,0.5838440112,0.6506963792,0.6306406688,0.6707520888,0.6284122560000001,0.659610028,0.3275766016,0.0066852368,0.0,0,0,0,0
Gambia,PV,m9,d1,0,0,0,0,0,0,0.0,0.07130919200000001,0.2384401112,0.5325905296000001,0.7197771584,0.7286908080000001,0.7309192200000001,0.7175487464,0.7019498608000001,0.6284122560000001,0.7309192200000001,0.6194986072,0.0913649024,0.0,0,0,0,0
Gambia,PV,m9,d2,0,0,0,0,0,0,0.0,0.037883008,0.1604456824,0.2941504176,0.5415041784,0.5771587744,0.5415041784,0.6105849584,0.664066852,0.66183844,0.623955432,0.5080779944,0.11364902480000001,0.0,0,0,0,0
Gambia,PV,m9,d3,0,0,0,0,0,0,0.0,0.106963788,0.46128133680000005,0.5994428968000001,0.5994428968000001,0.5749303624000001,0.5481894152,0.485793872,0.033426184,0.044568244800000004,0.1337047352,0.037883008,0.022284122400000002,0.0,0,0,0,0
Gambia,PV,m9,d4,0,0,0,0,0,0,0.0,0.07799442880000002,0.3966573816,0.6440111424000001,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.6172701952,0.381058496,0.08022284160000001,0.0,0,0,0,0
Gambia,PV,m9,d5,0,0,0,0,0,0,0.0,0.0735376048,0.39888579360000004,0.6350974928,0.7064066856000001,0.7064066856000001,0.7064066856000001,0.7064066856000001,0.7064066856000001,0.7064066856000001,0.519220056,0.2250696376,0.07130919200000001,0.0,0,0,0,0
Gambia,PV,m9,d6,0,0,0,0,0,0,0.0,0.0178272984,0.242896936,0.48802228400000003,0.5169916432,0.5994428968000001,0.695264624,0.695264624,0.695264624,0.695264624,0.6685236768,0.42339832880000006,0.07130919200000001,0.0,0,0,0,0
Gambia,PV,m9,d7,0,0,0,0,0,0,0.0,0.1203342616,0.4122562672,0.3922005568,0.6172701952,0.7086350976000001,0.7041782728000001,0.6551532032,0.6328690808,0.7086350976000001,0.7041782728000001,0.5704735376000001,0.1337047352,0.0,0,0,0,0
Gambia,PV,m9,d8,0,0,0,0,0,0,0.0,0.0757660168,0.43008356560000005,0.7064066856000001,0.7286908080000001,0.7286908080000001,0.7286908080000001,0.7286908080000001,0.7041782728000001,0.7041782728000001,0.52367688,0.3766016712,0.037883008,0.0,0,0,0,0
Gambia,PV,m9,d9,0,0,0,0,0,0,0.0,0.0490250696,0.349860724,0.3320334264,0.5169916432,0.5169916432,0.48356546,0.4791086352,0.3431754872,0.31643454000000004,0.1270194984,0.11364902480000001,0.020055710400000003,0.0,0,0,0,0
Gambia,PV,m9,d10,0,0,0,0,0,0,0.0,0.08467966560000001,0.43454038959999997,0.659610028,0.6729805016000001,0.6729805016000001,0.6729805016000001,0.66183844,0.559331476,0.6662952648,0.6395543176,0.45236768800000005,0.0891364904,0.0,0,0,0,0
Gambia,PV,m9,d11,0,0,0,0,0,0,0.0,0.1114206128,0.209470752,0.0891364904,0.2272980504,0.42116991680000004,0.3632311976,0.42562674080000007,0.3766016712,0.4100278552,0.40111420640000006,0.41448468,0.0958217272,0.0,0,0,0,0
Gambia,PV,m9,d12,0,0,0,0,0,0,0.0,0.08022284160000001,0.278551532,0.5348189416000001,0.66183844,0.6707520888,0.5749303624000001,0.6484679664,0.6707520888,0.6462395544,0.4768802232,0.2272980504,0.0089136488,0.0,0,0,0,0
Gambia,PV,m9,d13,0,0,0,0,0,0,0.0,0.046796657600000006,0.2050139272,0.38551532000000005,0.7175487464,0.7175487464,0.7153203344,0.6194986072,0.66183844,0.6818941504,0.5838440112,0.1493036208,0.0133704736,0.0,0,0,0,0
Gambia,PV,m9,d14,0,0,0,0,0,0,0.0,0.0980501392,0.48356546,0.5259052928,0.40111420640000006,0.5704735376000001,0.5615598888000001,0.554874652,0.521448468,0.38328690800000004,0.2941504176,0.1314763232,0.08022284160000001,0.0,0,0,0,0
Gambia,PV,m9,d15,0,0,0,0,0,0,0.0,0.06239554320000001,0.23398328720000003,0.519220056,0.5949860728,0.6284122560000001,0.6284122560000001,0.6284122560000001,0.6284122560000001,0.5860724232,0.5682451256000001,0.3253481896,0.0601671312,0.0,0,0,0,0
Gambia,PV,m9,d16,0,0,0,0,0,0,0.0,0.042339832800000005,0.1337047352,0.21392757680000002,0.4077994432,0.521448468,0.5169916432,0.3565459608,0.48802228400000003,0.5392757664000001,0.4434540392,0.3966573816,0.0601671312,0.0,0,0,0,0
Gambia,PV,m9,d17,0,0,0,0,0,0,0.0,0.15598885760000003,0.47242339839999997,0.5415041784,0.3922005568,0.28523676880000004,0.47019498640000007,0.5125348192,0.5437325904,0.5972144848000001,0.33871866320000005,0.16935933120000002,0.0133704736,0.0,0,0,0,0
Gambia,PV,m9,d18,0,0,0,0,0,0,0.0,0.0757660168,0.27632312,0.5036211696,0.418941504,0.5615598888000001,0.6440111424000001,0.6217270192000001,0.5816155991999999,0.5637883008000001,0.554874652,0.5727019496,0.1314763232,0.0,0,0,0,0
Gambia,PV,m9,d19,0,0,0,0,0,0,0.0,0.140389972,0.5838440112,0.5080779944,0.6796657384000001,0.6997214488000001,0.695264624,0.5927576600000001,0.6796657384000001,0.664066852,0.693036212,0.521448468,0.0958217272,0.0,0,0,0,0
Gambia,PV,m9,d20,0,0,0,0,0,0,0.0,0.1225626744,0.176044568,0.07130919200000001,0.11810584959999999,0.22061281359999999,0.3721448464,0.48133704720000003,0.48356546,0.4768802232,0.4568245128,0.3632311976,0.08690807760000001,0.0,0,0,0,0
Gambia,PV,m9,d21,0,0,0,0,0,0,0.0,0.11364902480000001,0.5259052928,0.7286908080000001,0.7398328688000001,0.7398328688000001,0.7398328688000001,0.7398328688000001,0.7398328688000001,0.7153203344,0.7041782728000001,0.45013927600000003,0.0735376048,0.0,0,0,0,0
Gambia,PV,m9,d22,0,0,0,0,0,0,0.0,0.0757660168,0.3186629528,0.47019498640000007,0.5704735376000001,0.623955432,0.623955432,0.6217270192000001,0.623955432,0.6150417824000001,0.5281337048,0.26963788320000004,0.037883008,0.0,0,0,0,0
Gambia,PV,m9,d23,0,0,0,0,0,0,0.0,0.06462395520000001,0.3030640672,0.43008356560000005,0.6328690808,0.6573816152,0.6573816152,0.6573816152,0.6573816152,0.6573816152,0.5125348192,0.31420612800000003,0.037883008,0.0,0,0,0,0
Gambia,PV,m9,d24,0,0,0,0,0,0,0.0,0.0133704736,0.1604456824,0.6284122560000001,0.6573816152,0.6573816152,0.6551532032,0.5838440112,0.6395543176,0.6573816152,0.6217270192000001,0.3610027856,0.0534818944,0.0,0,0,0,0
Gambia,PV,m9,d25,0,0,0,0,0,0,0.0,0.104735376,0.4456824512,0.5994428968000001,0.6284122560000001,0.6284122560000001,0.623955432,0.6038997216,0.6284122560000001,0.6194986072,0.4389972144,0.031197771200000002,0.0022284120000000004,0.0,0,0,0,0
Gambia,PV,m9,d26,0,0,0,0,0,0,0.0,0.07130919200000001,0.3632311976,0.5793871864,0.6818941504,0.6818941504,0.6818941504,0.6818941504,0.6818941504,0.6796657384000001,0.5972144848000001,0.311977716,0.033426184,0.0,0,0,0,0
Gambia,PV,m9,d27,0,0,0,0,0,0,0.0,0.0980501392,0.4367688024,0.626183844,0.6061281336000001,0.6284122560000001,0.6150417824000001,0.6328690808,0.6350974928,0.6350974928,0.5615598888000001,0.3431754872,0.042339832800000005,0.0,0,0,0,0
Gambia,PV,m9,d28,0,0,0,0,0,0,0.0,0.020055710400000003,0.0490250696,0.10919220080000001,0.1203342616,0.1314763232,0.1314763232,0.1314763232,0.1314763232,0.1314763232,0.12479108640000001,0.104735376,0.020055710400000003,0.0,0,0,0,0
Gambia,PV,m9,d29,0,0,0,0,0,0,0.0,0.1337047352,0.52367688,0.6395543176,0.7220055712,0.7376044568000001,0.7376044568000001,0.7376044568000001,0.7376044568000001,0.7376044568000001,0.5927576600000001,0.48802228400000003,0.066852368,0.0,0,0,0,0
Gambia,PV,m9,d30,0,0,0,0,0,0,0.0,0.0824512536,0.47019498640000007,0.4635097496,0.7309192200000001,0.7376044568000001,0.7376044568000001,0.7376044568000001,0.7376044568000001,0.7376044568000001,0.6529247912,0.37437325920000003,0.0490250696,0.0,0,0,0,0
Gambia,PV,m10,d1,0,0,0,0,0,0,0.0,0.135933148,0.5949860728,0.7286908080000001,0.7286908080000001,0.7286908080000001,0.7286908080000001,0.7220055712,0.7286908080000001,0.7220055712,0.6997214488000001,0.43454038959999997,0.0534818944,0.0,0,0,0,0
Gambia,PV,m10,d2,0,0,0,0,0,0,0.0,0.106963788,0.4568245128,0.6818941504,0.7108635096000001,0.7108635096000001,0.7108635096000001,0.7108635096000001,0.7108635096000001,0.7108635096000001,0.6328690808,0.3610027856,0.037883008,0.0,0,0,0,0
Gambia,PV,m10,d3,0,0,0,0,0,0,0.0,0.0757660168,0.23621169919999999,0.21169916400000002,0.5860724232,0.6194986072,0.6194986072,0.6083565456,0.46128133680000005,0.6150417824000001,0.519220056,0.18718662960000002,0.020055710400000003,0.0,0,0,0,0
Gambia,PV,m10,d4,0,0,0,0,0,0,0.0,0.07799442880000002,0.39888579360000004,0.5972144848000001,0.6685236768,0.6707520888,0.6707520888,0.6707520888,0.6707520888,0.6707520888,0.5972144848000001,0.31643454000000004,0.0267409472,0.0,0,0,0,0
Gambia,PV,m10,d5,0,0,0,0,0,0,0.0,0.07799442880000002,0.209470752,0.40111420640000006,0.6061281336000001,0.6306406688,0.6328690808,0.6328690808,0.6328690808,0.6328690808,0.5860724232,0.311977716,0.0267409472,0.0,0,0,0,0
Gambia,PV,m10,d6,0,0,0,0,0,0,0.0,0.028969359200000003,0.26963788320000004,0.623955432,0.6752089136000001,0.6796657384000001,0.6796657384000001,0.6796657384000001,0.6796657384000001,0.6796657384000001,0.626183844,0.3454039,0.031197771200000002,0.0,0,0,0,0
Gambia,PV,m10,d7,0,0,0,0,0,0,0.0,0.1114206128,0.5013927576,0.7041782728000001,0.7220055712,0.7220055712,0.7220055712,0.7220055712,0.7220055712,0.7220055712,0.6662952648,0.3721448464,0.035654596000000004,0.0,0,0,0,0
Gambia,PV,m10,d8,0,0,0,0,0,0,0.0,0.0824512536,0.4434540392,0.623955432,0.693036212,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.7041782728000001,0.6529247912,0.3654596104,0.033426184,0.0,0,0,0,0
Gambia,PV,m10,d9,0,0,0,0,0,0,0.0,0.0757660168,0.3944289696,0.5793871864,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.5481894152,0.2740947072,0.020055710400000003,0.0,0,0,0,0
Gambia,PV,m10,d10,0,0,0,0,0,0,0.0,0.037883008,0.29860724240000003,0.485793872,0.519220056,0.521448468,0.521448468,0.521448468,0.4924791088,0.5169916432,0.3431754872,0.1292479112,0.0089136488,0.0,0,0,0,0
Gambia,PV,m10,d11,0,0,0,0,0,0,0.0,0.0601671312,0.3253481896,0.4100278552,0.31420612800000003,0.19832869120000002,0.16267409440000002,0.3454039,0.4768802232,0.4768802232,0.4434540392,0.20055710320000003,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d12,0,0,0,0,0,0,0.0,0.08022284160000001,0.38997214480000003,0.6150417824000001,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.6506963792,0.5437325904,0.2651810584,0.0178272984,0.0,0,0,0,0
Gambia,PV,m10,d13,0,0,0,0,0,0,0.0,0.10027855120000001,0.4746518104,0.6662952648,0.6908077992,0.6908077992,0.6908077992,0.6908077992,0.6908077992,0.6908077992,0.6083565456,0.3186629528,0.0245125352,0.0,0,0,0,0
Gambia,PV,m10,d14,0,0,0,0,0,0,0.0,0.06462395520000001,0.38551532000000005,0.6462395544,0.6885793872,0.6885793872,0.6885793872,0.6885793872,0.6885793872,0.6863509752,0.5927576600000001,0.30752089120000003,0.022284122400000002,0.0,0,0,0,0
Gambia,PV,m10,d15,0,0,0,0,0,0,0.0,0.08467966560000001,0.40111420640000006,0.4434540392,0.6061281336000001,0.6194986072,0.6194986072,0.6105849584,0.5637883008000001,0.5816155991999999,0.3454039,0.0490250696,0.0022284120000000004,0.0,0,0,0,0
Gambia,PV,m10,d16,0,0,0,0,0,0,0.0,0.0557103064,0.16935933120000002,0.5816155991999999,0.6885793872,0.7019498608000001,0.7019498608000001,0.7019498608000001,0.7019498608000001,0.7019498608000001,0.623955432,0.3431754872,0.0245125352,0.0,0,0,0,0
Gambia,PV,m10,d17,0,0,0,0,0,0,0.0,0.07799442880000002,0.349860724,0.5860724232,0.7220055712,0.7220055712,0.7220055712,0.7220055712,0.7220055712,0.7220055712,0.7019498608000001,0.39888579360000004,0.0267409472,0.0,0,0,0,0
Gambia,PV,m10,d18,0,0,0,0,0,0,0.0,0.0980501392,0.23398328720000003,0.3454039,0.5949860728,0.626183844,0.626183844,0.626183844,0.6150417824000001,0.6217270192000001,0.5259052928,0.2272980504,0.015598885600000001,0.0,0,0,0,0
Gambia,PV,m10,d19,0,0,0,0,0,0,0.0,0.0557103064,0.32980501360000003,0.5392757664000001,0.5905292480000001,0.5905292480000001,0.5905292480000001,0.5905292480000001,0.5905292480000001,0.5415041784,0.4479108632,0.1938718664,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d20,0,0,0,0,0,0,0.0,0.0490250696,0.280779944,0.45236768800000005,0.5704735376000001,0.5771587744,0.5771587744,0.5771587744,0.5771587744,0.5637883008000001,0.3944289696,0.1649025072,0.0066852368,0.0,0,0,0,0
Gambia,PV,m10,d21,0,0,0,0,0,0,0.0,0.035654596000000004,0.3208913648,0.5392757664000001,0.5504178272,0.559331476,0.5504178272,0.559331476,0.4389972144,0.554874652,0.4746518104,0.1961002784,0.0089136488,0.0,0,0,0,0
Gambia,PV,m10,d22,0,0,0,0,0,0,0.0,0.0824512536,0.43008356560000005,0.6284122560000001,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.6529247912,0.6484679664,0.5660167128000001,0.2674094704,0.0133704736,0.0,0,0,0,0
Gambia,PV,m10,d23,0,0,0,0,0,0,0.0,0.0958217272,0.45236768800000005,0.6417827296,0.66183844,0.66183844,0.66183844,0.66183844,0.66183844,0.66183844,0.5793871864,0.2629526464,0.0089136488,0.0,0,0,0,0
Gambia,PV,m10,d24,0,0,0,0,0,0,0.0,0.028969359200000003,0.33871866320000005,0.588300836,0.626183844,0.626183844,0.623955432,0.626183844,0.626183844,0.6150417824000001,0.5415041784,0.2027855152,0.0089136488,0.0,0,0,0,0
Gambia,PV,m10,d25,0,0,0,0,0,0,0.0,0.022284122400000002,0.3431754872,0.37437325920000003,0.4367688024,0.4479108632,0.48802228400000003,0.5036211696,0.5392757664000001,0.52367688,0.48133704720000003,0.2272980504,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d26,0,0,0,0,0,0,0.0,0.08022284160000001,0.4100278552,0.6105849584,0.6350974928,0.6350974928,0.6350974928,0.6328690808,0.6350974928,0.6350974928,0.5415041784,0.240668524,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d27,0,0,0,0,0,0,0.0,0.08690807760000001,0.4456824512,0.6150417824000001,0.6194986072,0.5682451256000001,0.6061281336000001,0.6194986072,0.5415041784,0.5972144848000001,0.5615598888000001,0.2651810584,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d28,0,0,0,0,0,0,0.0,0.0757660168,0.38997214480000003,0.6217270192000001,0.6462395544,0.6462395544,0.6462395544,0.6462395544,0.6462395544,0.6440111424000001,0.5526462392,0.24958217280000003,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d29,0,0,0,0,0,0,0.0,0.0757660168,0.39888579360000004,0.557103064,0.6217270192000001,0.6217270192000001,0.6128133704000001,0.6217270192000001,0.6217270192000001,0.6217270192000001,0.5437325904,0.24512534800000002,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m10,d30,0,0,0,0,0,0,0.0,0.06462395520000001,0.36768802240000004,0.5481894152,0.5771587744,0.588300836,0.588300836,0.588300836,0.588300836,0.554874652,0.4479108632,0.209470752,0.0089136488,0.0,0,0,0,0
Gambia,PV,m10,d31,0,0,0,0,0,0,0.0,0.0512534816,0.2183844008,0.1938718664,0.5682451256000001,0.588300836,0.5927576600000001,0.5927576600000001,0.588300836,0.5927576600000001,0.554874652,0.25403899760000004,0.011142061600000001,0.0,0,0,0,0
Gambia,PV,m11,d1,0,0,0,0,0,0,0.0,0.0601671312,0.3632311976,0.5281337048,0.5637883008000001,0.5637883008000001,0.554874652,0.5637883008000001,0.5303621168,0.3364902504,0.2584958216,0.106963788,0.0044568248,0.0,0,0,0,0
Gambia,PV,m11,d2,0,0,0,0,0,0,0.0,0.028969359200000003,0.10027855120000001,0.4389972144,0.5437325904,0.5437325904,0.5392757664000001,0.5437325904,0.5437325904,0.5437325904,0.3944289696,0.140389972,0.0022284120000000004,0.0,0,0,0,0
Gambia,PV,m11,d3,0,0,0,0,0,0,0.0,0.0245125352,0.31420612800000003,0.4077994432,0.29860724240000003,0.4367688024,0.4367688024,0.48133704720000003,0.48133704720000003,0.3721448464,0.2183844008,0.10919220080000001,0.0066852368,0.0,0,0,0,0
