g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
CCGT_Gas_100_(E_947_GEN_2012)_EXI_NES,6,2,1,1,2012,2042,30,100,0,0,0,10.590307260783286,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_080_(E_1524_GEN_2015)_EXI_NES,6,2,1,1,2015,2045,30,80.001999999999953,0,0,0,23.416725512773809,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_080_(E_2014_GEN_2018)_EXI_NES,6,2,1,1,2018,2048,30,80,0,0,0,18.476615228365738,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_060_(E_1523_GEN_2015)_EXI_NES,6,2,1,1,2015,2045,30,60,0,0,0,13.536504943957663,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_050_(E_1832_GEN_2016)_EXI_NES,6,2,1,1,2016,2046,30,50.000000000000028,0,0,0,9.1337904120178504,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_798_(E_1051_AUT_2013)_EXI_NES,6,2,1,1,2013,2043,30,263.44256475310516,0,0,0,8.5000776272760739,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_050_(E_1830_GEN_2016)_EXI_NES,6,2,1,1,2016,2046,30,49.899999999999977,0,0,0,9.3717052246699915,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_049_(E_1831_GEN_2016)_EXI_NES,6,2,1,1,2016,2046,30,49.4,0,0,0,9.9031654426120532,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_049_(E_1829_GEN_2016)_EXI_NES,6,2,1,1,2016,2046,30,49.399999999999977,0,0,0,9.1983840051505421,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_049_(E_1854_GEN_2016)_EXI_NES,6,2,1,1,2016,2046,30,49.399999999999977,0,0,0,8.493602567689031,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_061_(E_1397_COG_2015)_EXI_NES,6,2,1,1,2015,2045,30,60.900000000000006,0,0,0,10.578870016417621,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_018_(E_157_GEN_2000)_EXI_NES,6,2,1,1,2000,2030,30,17.978000000000002,0,0,0,16.44701599717925,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_007_(E_113_GEN_98)_EXI_NES,6,2,1,1,1998,2028,30,6.53,0,0,0,22.315161977940875,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_060_(E_1228_COG_2014)_EXI_NES,6,2,1,1,2014,2044,30,60.1,0,0,0,15.153478256919181,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_1092_(E_1789_PIE_2016)_EXI_NOR,4,2,1,1,2016,2046,30,1091.5899999999999,0,0,0,7.9917945358974878,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_868_(E_1910_PIE_2017)_EXI_NOR,4,2,1,1,2017,2047,30,868.12,0,0,0,8.628141442849115,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_087_(E_2050_GEN_2018)_EXI_NOR,4,2,1,1,2018,2048,30,87,0,0,0,6.4788313183903412,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_970_(E_1401_PIE_2015)_EXI_NTE,5,2,1,1,2015,2045,30,969.89200000000005,0,0,0,8.6090771041126359,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_619_(E_1697_GEN_2015)_EXI_NTE,5,2,1,1,2015,2045,30,619.40000000000009,0,0,0,9.9583340316998274,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_533_(E_872_PIE_2010)_EXI_NTE,5,2,1,1,2010,2040,30,533.36,0,0,0,9.1945082533928097,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_514_(E_216_PIE_2002)_EXI_NTE,5,2,1,1,2002,2032,30,513.81100000000004,0,0,0,8.430682475085792,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_465_(E_625_PIE_2007)_EXI_NTE,5,2,1,1,2007,2037,30,465,0,0,0,8.4838057921155201,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_278_(E_191_PIE_2001)_EXI_NTE,5,2,1,1,2001,2031,30,277.64,0,0,0,10.361832613023491,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_240_(E_1695_GEN_2015)_EXI_NTE,5,2,1,1,2015,2045,30,239.8,0,0,0,22.554568411084475,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_132_(E_961_GEN_2012)_EXI_NTE,5,2,1,1,2012,2042,30,131.5,0,0,0,8.4860076700435414,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_101_(E_889_GEN_2011)_EXI_NTE,5,2,1,1,2011,2041,30,101.26900000000001,0,0,0,18.553355120957377,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_050_(E_942_GEN_2012)_EXI_NTE,5,2,1,1,2012,2042,30,50,0,0,0,9.7928975908869855,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_2054_(E_2038_GEN_2018)_EXI_OCC,3,2,1,1,2018,2048,30,2053.9079999999999,0,0,0,10.279402734549981,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,2,12
CCGT_Gas_875_(E_1740_GEN_2016)_EXI_OCC,3,2,1,1,2016,2046,30,874.5,0,0,0,7.9368074025146251,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_597_(E_135_PIE_99)_EXI_OCC,3,2,1,1,1999,2029,30,597,0,0,0,8.6495081972441845,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_591_(E_1714_GEN_2015)_EXI_OCC,3,2,1,1,2015,2045,30,591,0,0,0,9.6336980528157667,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,76.57296040380956
CCGT_Gas_131_(E_199_GEN_2001)_EXI_OCC,3,2,1,1,2001,2031,30,131.1,0,0,0,8.6191006119895128,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_032_(E_1791_GEN_2016)_EXI_OCC,3,2,1,1,2016,2046,30,32.005000000000003,0,0,0,14.31222887706201,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_029_(E_049_GEN_96)_EXI_OCC,3,2,1,1,1996,2026,30,29.2,0,0,0,11.552748733214909,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_022_(E_2020_GEN_2018)_EXI_OCC,3,2,1,1,2018,2048,30,22,0,0,0,9.0026235488088595,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_062_(E_1486_COG_2015)_EXI_OCC,3,2,1,1,2015,2045,30,61.5,0,0,0,9.0022281977072911,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_1059_(E_181_PIE_2000)_EXI_ORI,2,2,1,1,2000,2030,30,1059,0,0,0,9.0018328466057227,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_656_(E_1722_GEN_2015)_EXI_ORI,2,2,1,1,2015,2045,30,656.00600000000009,0,0,0,8.3819564458390783,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_548_(E_292_PIE_2004)_EXI_ORI,2,2,1,1,2004,2034,30,548.4,0,0,0,9.2428430679253477,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_536_(E_139_PIE_99)_EXI_ORI,2,2,1,1,1999,2029,30,535.55999999999995,0,0,0,17.216731831235659,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,3,18.938405014359226
CCGT_Gas_452_(E_1702_GEN_2015)_EXI_ORI,2,2,1,1,2015,2045,30,452,0,0,0,13.373134039746157,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_382_(E_1715_GEN_2015)_EXI_ORI,2,2,1,1,2015,2045,30,382.12,0,0,0,10.053575266747989,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,28
CCGT_Gas_176_(E_1347_GEN_2015)_EXI_ORI,2,2,1,1,2015,2045,30,175.6,0,0,0,27.578390363743718,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_150_(E_1921_GEN_2017)_EXI_ORI,2,2,1,1,2017,2047,30,150,0,0,0,4.2117307172554845,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_005_(E_154_GEN_99)_EXI_ORI,2,2,1,1,1999,2029,30,5,0,0,0,22.568628686683791,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_030_(E_1359_AUT_2015)_EXI_ORI,2,2,1,1,2015,2045,30,26.148921832884096,0,0,0,4.7478202330296861,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_563_(E_289_PIE_2004)_EXI_PEN,7,2,1,1,2004,2034,30,563.4,0,0,0,8.5931421828806833,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_532_(E_57_PIE_97)_EXI_PEN,7,2,1,1,1997,2027,30,531.5,0,0,0,9.7243452791150009,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,3,11.682267358267113
CCGT_Gas_275_(E_164_PIE_2000)_EXI_PEN,7,2,1,1,2000,2030,30,275,0,0,0,10.563370193825099,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_1093_(E_1662_GEN_2015)_EXI_SIBC,8,2,1,1,2015,2045,30,1093,0,0,0,11.402395108535197,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_807_(E_1983_GEN_2017)_EXI_NOR,4,2,1,1,2017,2047,30,807.24099999999999,0,0,0,13.456893082984688,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_784_(E_1954_GEN_2017)_EXI_NOR,4,2,1,1,2017,2047,30,783.57,0,0,0,9.0086769047363084,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_597_(E_174_PIE_2000)_EXI_SIBC,8,2,1,1,2000,2030,30,597.25,0,0,0,9.5399017765815373,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_409_(E_1847_GEN_2016)_EXI_NOR,4,2,1,1,2016,2046,30,409.1,0,0,0,9.5782300297675818,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,76.57296040380956
CCGT_Gas_339_(E_171_PIE_2000)_EXI_NOR,4,2,1,1,2000,2030,30,339.3,0,0,0,9.3748489545120677,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_303_(E_1125_PIE_2014)_EXI_SIBC,8,2,1,1,2014,2044,30,302.66000000000003,0,0,0,7.7294029217287994,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_253_(E_124_PIE_98)_EXI_NOR,4,2,1,1,1998,2028,30,252.7,0,0,0,9.2551298277060816,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_227_(E_1693_GEN_2015)_EXI_NOR,4,2,1,1,2015,2045,30,227.02199999999999,0,0,0,9.8767731498281943,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_219_(E_1892_GEN_2017)_EXI_SIBC,8,2,1,1,2017,2047,30,218.62,0,0,0,9.5330263777095663,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_130_(E_1908_GEN_2017)_EXI_NOR,4,2,1,1,2017,2047,30,130,0,0,0,7.7696978842199256,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_030_(E_1757_GEN_2016)_EXI_SIBC,8,2,1,1,2016,2046,30,30,0,0,0,6.0063693907302849,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_026_(E_2059_GEN_2018)_EXI_NOR,4,2,1,1,2018,2048,30,26,0,0,0,9.792176035394565,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_014_(E_2096_GEN_2018)_EXI_NOR,4,2,1,1,2018,2048,30,13.5,0,0,0,7.1623571164781152,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
CCGT_Gas_050_(E_948_AUT_2012)_EXI_NOR,4,2,1,1,2012,2042,30,49.999999999999993,0,0,0,9.3288076407367164,0.9,30000,2,5,0.15,1,1,0,0.2,,,,,,,,,0
GEOTHERMAL_Geo_252_(E_1581_GEN_2015)_EXI_OCC,3,19,11,1,2015,2045,30,252.36,0,0,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,0
GEOTHERMAL_Geo_052_(E_1025_AUT_2013)_EXI_OCC,3,19,11,1,2013,2043,30,52,0,0,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,0
GEOTHERMAL_Geo_096_(E_1582_GEN_2015)_EXI_ORI,2,19,11,1,2015,2045,30,95.72,0,0,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,0
GEOTHERMAL_Geo_575_(E_1573_GEN_2015)_EXI_SIBC,8,19,11,1,2015,2045,30,574.85,0,0,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,0
GEOTHERMAL_Geo_010_(E_1574_GEN_2015)_EXI_SIBCS,9,19,11,1,2015,2045,30,10,0,0,0,0,5.6,75000,1,5,0,1,1,0,0.05,,,,,,,,,0
GT_Diesel_026_(E_1682_GEN_2015)_EXI_NES,6,1,3,1,2015,2045,30,26,0,0,0,20.859392616973668,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_030_(E_1696_GEN_2015)_EXI_NOR,4,1,3,1,2015,2045,30,30,0,0,0,17.10744092733858,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_077_(E_1677_GEN_2015)_EXI_NTE,5,1,3,1,2015,2045,30,77,0,0,0,20.46355176653309,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_005_(E_187_GEN_2001)_EXI_ORI,2,1,3,1,2001,2031,30,5,0,0,0,19.028692650746937,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_053_(E_1660_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,53,0,0,0,33.1732906847202,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_030_(E_1657_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,30,0,0,0,26.818421225626643,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_019_(E_1649_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,19,0,0,0,21.028750476334199,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_013_(E_1641_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,12.5,0,0,0,15.239079727041755,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_102_(E_1663_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,102,0,0,0,16.129262714241985,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_088_(E_1656_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,88,0,0,0,14.348896739841525,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_047_(E_1661_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,47,0,0,0,20.65176335942262,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_040_(E_1655_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,39.700000000000003,0,0,0,22.031944223507555,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_030_(E_1658_GEN_2015)_EXI_PEN,7,1,3,1,2015,2045,30,30,0,0,0,19.416396798100433,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_062_(E_1690_GEN_2015)_EXI_SIBC,8,1,3,1,2015,2045,30,62,0,0,0,23.069904909648468,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_042_(E_1705_GEN_2015)_EXI_NOR,4,1,3,1,2015,2045,30,42,0,0,0,22.956858082485727,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_027_(E_1699_GEN_2015)_EXI_SIBC,8,1,3,1,2015,2045,30,27.43,0,0,0,20.453892171651489,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_085_(E_1691_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,84.66,0,0,0,20.034819095198191,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_033_(E_1701_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,33.22,0,0,0,34.852042609172628,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_026_(E_1651_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,26,0,0,0,14.926702519508675,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_026_(E_1652_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,26,0,0,0,23.271188074626497,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_026_(E_1653_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,26,0,0,0,22.839036587094757,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_026_(E_1654_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,26,0,0,0,22.839036587094757,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_019_(E_1646_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,19,0,0,0,22.839036587094757,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_019_(E_1647_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,19,0,0,0,22.839036587094757,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_017_(E_1643_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,17,0,0,0,22.839036587094757,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_013_(E_1639_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,12.5,0,0,0,22.406885099563016,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_010_(E_1642_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,10,0,0,0,23.210564425678378,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Diesel_010_(E_1648_GEN_2015)_EXI_SIBCS,9,1,3,1,2015,2045,30,10,0,0,0,21.603205773447655,0.8,20000,4.4000000000000004,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_001_(E_1785_GEN_2016)_EXI_CEN,1,1,1,1,2016,2046,30,0.999,0,0,0,19.995847121216933,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_129_(E_1354_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,129.30000000000001,0,0,0,12.231117344681799,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_064_(E_1636_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,64,0,0,0,13.185194839036431,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1633_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.965544959846717,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1634_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,13.35028282466924,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1635_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.78737644229758,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1710_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.766553732965406,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1711_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.745731023633232,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1712_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.865119655772915,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1713_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.984508287912599,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1718_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,13.264610683004877,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1719_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,13.493869447029859,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1720_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.95501357720512,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1721_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,13.089042607517282,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_032_(E_1709_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,32,0,0,0,12.951772928790543,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_021_(E_2269_GEN_2022)_EXI_CEN,1,1,1,1,2022,2052,30,20.7,0,0,0,16.855404069577524,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_018_(E_1650_GEN_2015)_EXI_CEN,1,1,1,1,2015,2045,30,18,0,0,0,17.134954177762616,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_009_(E_2173_GEN_2019)_EXI_CEN,1,1,1,1,2019,2049,30,9.4499999999999993,0,0,0,17.414504285947711,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_768_(E_2019_GEN_2018)_EXI_NES,6,1,1,1,2018,2048,30,768,0,0,0,11.586554476985057,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,3,11.586554476985057
GT_Gas_750_(E_1346_COG_2015)_EXI_NES,6,1,1,1,2015,2045,30,95.887517108846836,0,0,0,10.069530290440278,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_036_(E_926_COG_2012)_EXI_NES,6,1,1,1,2012,2042,30,34.02004192421392,0,0,0,12.355352514967922,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_168_(E_36_GEN_96)_EXI_NES,6,1,1,1,1996,2026,30,168,0,0,0,11.648505611584007,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_061_(E_267_GEN_2003)_EXI_NES,6,1,1,1,2003,2033,30,60.730000000000004,0,0,0,17.209143332921141,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_048_(E_1688_GEN_2015)_EXI_NES,6,1,1,1,2015,2045,30,48,0,0,0,22.512230373511656,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_024_(E_1675_GEN_2015)_EXI_NES,6,1,1,1,2015,2045,30,24,0,0,0,27.498474249412972,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_024_(E_1684_GEN_2015)_EXI_NES,6,1,1,1,2015,2045,30,24,0,0,0,27.01826316455956,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_022_(E_1533_GEN_2015)_EXI_NES,6,1,1,1,2015,2045,30,22,0,0,0,23.791604481038316,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_012_(E_1687_GEN_2015)_EXI_NES,6,1,1,1,2015,2045,30,12,0,0,0,21.604147768945044,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_008_(E_1559_GEN_2015)_EXI_NES,6,1,1,1,2015,2045,30,7.9,0,0,0,19.416691056851771,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_084_(E_1694_GEN_2015)_EXI_NTE,5,1,1,1,2015,2045,30,84,0,0,0,27.183958201315374,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_393_(E_1637_GEN_2015)_EXI_OCC,3,1,1,1,2015,2045,30,393,0,0,0,13.501545675048131,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_220_(E_902_AUT_2011)_EXI_OCC,3,1,1,1,2011,2041,30,44.688695652173912,0,0,0,9.0684483057313159,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_012_(E_12_GEN_94)_EXI_OCC,3,1,1,1,1994,2024,30,12,0,0,0,20.986619101966575,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_008_(E_192_GEN_2001)_EXI_OCC,3,1,1,1,2001,2031,30,7.52,0,0,0,19.356099957674882,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_005_(E_179_GEN_2000)_EXI_OCC,3,1,1,1,2000,2030,30,5.1970000000000001,0,0,0,17.725580813383189,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_001_(E_994_GEN_2013)_EXI_OCC,3,1,1,1,2013,2043,30,1,0,0,0,17.697733324775882,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
GT_Gas_060_(E_606_GEN_2007)_EXI_ORI,2,1,1,1,2007,2037,30,59.6,0,0,0,20.725187829437516,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,35,29
GT_Gas_059_(E_587_GEN_2007)_EXI_ORI,2,1,1,1,2007,2037,30,59,0,0,0,23.75264233409915,0.8,20000,4,5,0,1,1,0,0.2,,,,,,,,,0
