zone,tech,fuel,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Mauritania_Nema,ICE,HFO,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Mauritania_Nema,ICE,Diesel,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Mauritania_Nema,OCGT,HFO,0.99016393,0.98688525,0.98360656,0.98032787,0.97704918,0.97377049,0.9704918,0.96721312,0.9647541,0.96229508,0.95983607,0.95737705,0.95491803,0.95245902,0.95,0.94754098,0.94508197,0.94262295,0.94019858,0.93778045,0.93536854,0.93296283,0.93056331,0.92816996,0.92578277,0.92340171,0.92102678,0.91865796
Mauritania_Nema,OCGT,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Mauritania_Nema,OCGT,Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania_Nema,OCGT,LNG,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Mauritania_Nema,OffshoreWind,Wind,0.90476191,0.87301587,0.84126984,0.80952381,0.77777778,0.74603175,0.71428571,0.68253968,0.67539683,0.66825397,0.66111111,0.65396825,0.6468254,0.63968254,0.63253968,0.62539683,0.61825397,0.61111111,0.60439298,0.59774869,0.59117745,0.58467845,0.5782509,0.57189401,0.565607,0.5593891,0.55323956,0.54715762
Mauritania_Nema,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.67502641,0.66766191,0.66037776,0.65317307,0.64604699,0.63899866,0.63202722,0.62513184,0.61831169
Mauritania_Nema,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582985,0.56645251,0.55038885,0.53478074,0.51961524,0.50487982,0.49056226,0.47665073,0.4631337,0.45
Mauritania_Nema,ReservoirHydro,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania_Nema,ROR,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania_Nema,ST ,Coal,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Mauritania_Nema,ST ,Lignite,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Mauritania_Nema,Storage,Battery,0.87749196,0.83665595,0.79581994,0.75498392,0.71414791,0.6733119,0.63247588,0.59163987,0.57315113,0.55466238,0.53617363,0.51768489,0.49919614,0.4807074,0.46221865,0.4437299,0.42524116,0.40675241,0.39179366,0.37738504,0.3635063,0.35013798,0.33726128,0.32485814,0.31291114,0.30140351,0.29031907,0.27964228
Niger,BiomassPlant,Biomass,0.98235294,0.97647059,0.97058824,0.96470588,0.95882353,0.95294118,0.94705882,0.94117647,0.93492647,0.92867647,0.92242647,0.91617647,0.90992647,0.90367647,0.89742647,0.89117647,0.88492647,0.88235294,0.8766767,0.87103698,0.86543354,0.85986614,0.85433456,0.84883857,0.84337793,0.83795242,0.83256181,0.82720588
Niger,CCGT,Gas,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,CCGT,LNG,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,CSPPlant,CSP,1,0.947,0.894,0.84,0.787,0.734,0.681,0.628,0.618,0.609,0.599,0.589,0.58,0.57,0.561,0.551,0.541,0.532,0.522,0.513,0.503,0.494,0.484,0.474,0.465,0.455,0.446,0.436
Niger,ICE,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,ICE,HFO,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,ICE,Diesel,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,OCGT,HFO,0.99016393,0.98688525,0.98360656,0.98032787,0.97704918,0.97377049,0.9704918,0.96721312,0.9647541,0.96229508,0.95983607,0.95737705,0.95491803,0.95245902,0.95,0.94754098,0.94508197,0.94262295,0.94019858,0.93778045,0.93536854,0.93296283,0.93056331,0.92816996,0.92578277,0.92340171,0.92102678,0.91865796
Niger,OCGT,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,OCGT,Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,OCGT,LNG,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Niger,OffshoreWind,Wind,0.90476191,0.87301587,0.84126984,0.80952381,0.77777778,0.74603175,0.71428571,0.68253968,0.67539683,0.66825397,0.66111111,0.65396825,0.6468254,0.63968254,0.63253968,0.62539683,0.61825397,0.61111111,0.60439298,0.59774869,0.59117745,0.58467845,0.5782509,0.57189401,0.565607,0.5593891,0.55323956,0.54715762
Niger,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.67502641,0.66766191,0.66037776,0.65317307,0.64604699,0.63899866,0.63202722,0.62513184,0.61831169
Niger,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582985,0.56645251,0.55038885,0.53478074,0.51961524,0.50487982,0.49056226,0.47665073,0.4631337,0.45
Niger,ReservoirHydro,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,ROR,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,ST ,Coal,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Niger,ST ,Lignite,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Niger,Storage,Battery,0.87749196,0.83665595,0.79581994,0.75498392,0.71414791,0.6733119,0.63247588,0.59163987,0.57315113,0.55466238,0.53617363,0.51768489,0.49919614,0.4807074,0.46221865,0.4437299,0.42524116,0.40675241,0.39179366,0.37738504,0.3635063,0.35013798,0.33726128,0.32485814,0.31291114,0.30140351,0.29031907,0.27964228
Nigeria,BiomassPlant,Biomass,0.98235294,0.97647059,0.97058824,0.96470588,0.95882353,0.95294118,0.94705882,0.94117647,0.93492647,0.92867647,0.92242647,0.91617647,0.90992647,0.90367647,0.89742647,0.89117647,0.88492647,0.88235294,0.8766767,0.87103698,0.86543354,0.85986614,0.85433456,0.84883857,0.84337793,0.83795242,0.83256181,0.82720588
Nigeria,CCGT,Gas,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,CCGT,LNG,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,CSPPlant,CSP,1,0.947,0.894,0.84,0.787,0.734,0.681,0.628,0.618,0.609,0.599,0.589,0.58,0.57,0.561,0.551,0.541,0.532,0.522,0.513,0.503,0.494,0.484,0.474,0.465,0.455,0.446,0.436
Nigeria,ICE,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,ICE,HFO,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,ICE,Diesel,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,OCGT,HFO,0.99016393,0.98688525,0.98360656,0.98032787,0.97704918,0.97377049,0.9704918,0.96721312,0.9647541,0.96229508,0.95983607,0.95737705,0.95491803,0.95245902,0.95,0.94754098,0.94508197,0.94262295,0.94019858,0.93778045,0.93536854,0.93296283,0.93056331,0.92816996,0.92578277,0.92340171,0.92102678,0.91865796
Nigeria,OCGT,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,OCGT,Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,OCGT,LNG,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,OffshoreWind,Wind,0.90476191,0.87301587,0.84126984,0.80952381,0.77777778,0.74603175,0.71428571,0.68253968,0.67539683,0.66825397,0.66111111,0.65396825,0.6468254,0.63968254,0.63253968,0.62539683,0.61825397,0.61111111,0.60439298,0.59774869,0.59117745,0.58467845,0.5782509,0.57189401,0.565607,0.5593891,0.55323956,0.54715762
Nigeria,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.67502641,0.66766191,0.66037776,0.65317307,0.64604699,0.63899866,0.63202722,0.62513184,0.61831169
Nigeria,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582985,0.56645251,0.55038885,0.53478074,0.51961524,0.50487982,0.49056226,0.47665073,0.4631337,0.45
Nigeria,ReservoirHydro,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,ROR,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,ST ,Coal,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Nigeria,ST ,Lignite,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Nigeria,ST,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Nigeria,Storage,Battery,0.87749196,0.83665595,0.79581994,0.75498392,0.71414791,0.6733119,0.63247588,0.59163987,0.57315113,0.55466238,0.53617363,0.51768489,0.49919614,0.4807074,0.46221865,0.4437299,0.42524116,0.40675241,0.39179366,0.37738504,0.3635063,0.35013798,0.33726128,0.32485814,0.31291114,0.30140351,0.29031907,0.27964228
Senegal,BiomassPlant,Biomass,0.98235294,0.97647059,0.97058824,0.96470588,0.95882353,0.95294118,0.94705882,0.94117647,0.93492647,0.92867647,0.92242647,0.91617647,0.90992647,0.90367647,0.89742647,0.89117647,0.88492647,0.88235294,0.8766767,0.87103698,0.86543354,0.85986614,0.85433456,0.84883857,0.84337793,0.83795242,0.83256181,0.82720588
Senegal,CCGT,Gas,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,CCGT,LNG,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,CSPPlant,CSP,1,0.947,0.894,0.84,0.787,0.734,0.681,0.628,0.618,0.609,0.599,0.589,0.58,0.57,0.561,0.551,0.541,0.532,0.522,0.513,0.503,0.494,0.484,0.474,0.465,0.455,0.446,0.436
Senegal,ICE,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,ICE,HFO,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,CCGT,Diesel,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,ICE,LNG,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,ICE,Diesel,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,OCGT,HFO,0.99016393,0.98688525,0.98360656,0.98032787,0.97704918,0.97377049,0.9704918,0.96721312,0.9647541,0.96229508,0.95983607,0.95737705,0.95491803,0.95245902,0.95,0.94754098,0.94508197,0.94262295,0.94019858,0.93778045,0.93536854,0.93296283,0.93056331,0.92816996,0.92578277,0.92340171,0.92102678,0.91865796
Senegal,OCGT,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,OCGT,Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,OCGT,LNG,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Senegal,OffshoreWind,Wind,0.90476191,0.87301587,0.84126984,0.80952381,0.77777778,0.74603175,0.71428571,0.68253968,0.67539683,0.66825397,0.66111111,0.65396825,0.6468254,0.63968254,0.63253968,0.62539683,0.61825397,0.61111111,0.60439298,0.59774869,0.59117745,0.58467845,0.5782509,0.57189401,0.565607,0.5593891,0.55323956,0.54715762
Senegal,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.67502641,0.66766191,0.66037776,0.65317307,0.64604699,0.63899866,0.63202722,0.62513184,0.61831169
Senegal,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582985,0.56645251,0.55038885,0.53478074,0.51961524,0.50487982,0.49056226,0.47665073,0.4631337,0.45
Senegal,ReservoirHydro,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,ROR,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,ST ,Coal,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Senegal,ST ,HFO,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Senegal,ST ,Lignite,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
Senegal,Storage,Battery,0.87749196,0.83665595,0.79581994,0.75498392,0.71414791,0.6733119,0.63247588,0.59163987,0.57315113,0.55466238,0.53617363,0.51768489,0.49919614,0.4807074,0.46221865,0.4437299,0.42524116,0.40675241,0.39179366,0.37738504,0.3635063,0.35013798,0.33726128,0.32485814,0.31291114,0.30140351,0.29031907,0.27964228
SierraLeone,BiomassPlant,Biomass,0.98235294,0.97647059,0.97058824,0.96470588,0.95882353,0.95294118,0.94705882,0.94117647,0.93492647,0.92867647,0.92242647,0.91617647,0.90992647,0.90367647,0.89742647,0.89117647,0.88492647,0.88235294,0.8766767,0.87103698,0.86543354,0.85986614,0.85433456,0.84883857,0.84337793,0.83795242,0.83256181,0.82720588
SierraLeone,CCGT,Gas,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,CCGT,LNG,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,CSPPlant,CSP,1,0.947,0.894,0.84,0.787,0.734,0.681,0.628,0.618,0.609,0.599,0.589,0.58,0.57,0.561,0.551,0.541,0.532,0.522,0.513,0.503,0.494,0.484,0.474,0.465,0.455,0.446,0.436
SierraLeone,ICE,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,ICE,HFO,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,ICE,Diesel,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,OCGT,HFO,0.99016393,0.98688525,0.98360656,0.98032787,0.97704918,0.97377049,0.9704918,0.96721312,0.9647541,0.96229508,0.95983607,0.95737705,0.95491803,0.95245902,0.95,0.94754098,0.94508197,0.94262295,0.94019858,0.93778045,0.93536854,0.93296283,0.93056331,0.92816996,0.92578277,0.92340171,0.92102678,0.91865796
SierraLeone,OCGT,Gas,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,OCGT,Diesel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SierraLeone,OCGT,LNG,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
SierraLeone,OffshoreWind,Wind,0.90476191,0.87301587,0.84126984,0.80952381,0.77777778,0.74603175,0.71428571,0.68253968,0.67539683,0.66825397,0.66111111,0.65396825,0.6468254,0.63968254,0.63253968,0.62539683,0.61825397,0.61111111,0.60439298,0.59774869,0.59117745,0.58467845,0.5782509,0.57189401,0.565607,0.5593891,0.55323956,0.54715762
SierraLeone,OnshoreWind,Wind,0.93,0.91,0.89,0.87,0.84,0.82,0.8,0.77,0.77,0.76,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.68247214,0.67502641,0.66766191,0.66037776,0.65317307,0.64604699,0.63899866,0.63202722,0.62513184,0.61831169
SierraLeone,PV,Solar,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.68,0.66,0.64,0.62,0.6,0.582985,0.56645251,0.55038885,0.53478074,0.51961524,0.50487982,0.49056226,0.47665073,0.4631337,0.45
SierraLeone,ReservoirHydro,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SierraLeone,ROR,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SierraLeone,ST ,Coal,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
SierraLeone,ST ,Lignite,1,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.96,0.96,0.96,0.95,0.95,0.95,0.94705098,0.94411112,0.94118038,0.93825874,0.93534617,0.93244264,0.92954812,0.92666259,0.92378601,0.92091837
SierraLeone,Storage,Battery,0.87749196,0.83665595,0.79581994,0.75498392,0.71414791,0.6733119,0.63247588,0.59163987,0.57315113,0.55466238,0.53617363,0.51768489,0.49919614,0.4807074,0.46221865,0.4437299,0.42524116,0.40675241,0.39179366,0.37738504,0.3635063,0.35013798,0.33726128,0.32485814,0.31291114,0.30140351,0.29031907,0.27964228
Togo,BiomassPlant,Biomass,0.98235294,0.97647059,0.97058824,0.96470588,0.95882353,0.95294118,0.94705882,0.94117647,0.93492647,0.92867647,0.92242647,0.91617647,0.90992647,0.90367647,0.89742647,0.89117647,0.88492647,0.88235294,0.8766767,0.87103698,0.86543354,0.85986614,0.85433456,0.84883857,0.84337793,0.83795242,0.83256181,0.82720588
Togo,CCGT,Gas,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Togo,CCGT,LNG,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89,0.88705434,0.88411843,0.88119223,0.87827572,0.87536887,0.87247163,0.86958398,0.86670589,0.86383733,0.86097826
Togo,CSPPlant,CSP,1,0.947,0.894,0.84,0.787,0.734,0.681,0.628,0.618,0.609,0.599,0.589,0.58,0.57,0.561,0.551,0.541,0.532,0.522,0.513,0.503,0.494,0.484,0.474,0.465,0.455,0.446,0.436
